"","Suburb","Rooms","Price","Method","SellerG","Date","Distance","Postcode","Bathroom","Car","Landsize","BuildingArea","YearBuilt","Lattitude","Longtitude","Regionname","Propertycount","Walk.Score","Population","CouncilArea","Month","Year"
"1057","Brunswick West",3,797500,"S","Nelson",2017-11-02,5.9,"3055",2,2,262,155,2010,-37.7519,144.9324,"Northern Metropolitan",7082,66,"13,171","Moreland",11,2017
"1058","Chadstone",4,1042500,"S","Buxton",2017-11-02,13.6,"3148",3,2,209,160,2016,-37.8805,145.105,"Southern Metropolitan",3582,66,"7,825","Monash",11,2017
"1059","Heidelberg Heights",3,706750,"S","Nelson",2017-11-02,10.5,"3081",2,2,250,125,2012,-37.7449,145.0523,"Eastern Metropolitan",2947,64,"6,410","Banyule",11,2017
"1060","Maribyrnong",3,1011000,"S","Greg",2017-11-02,8.7,"3032",2,2,225,135,2000,-37.7867,144.8906,"Western Metropolitan",4918,70,"10,135","Maribyrnong",11,2017
"1061","North Melbourne",3,1300000,"S","Jellis",2017-11-02,2.3,"3051",2,2,67,135,2005,-37.804,144.9441,"Northern Metropolitan",6821,87,"11,733","Melbourne",11,2017
"1062","Oak Park",3,770000,"S","Brad",2017-11-02,11.5,"3046",2,2,272,138,2012,-37.7182,144.9244,"Northern Metropolitan",2651,55,"5,751","Moreland",11,2017
"1063","Reservoir",2,350000,"S","Nelson",2017-11-02,11.2,"3073",1,1,0,72,2016,-37.7091,145.0255,"Northern Metropolitan",21650,60,"47,517","Darebin",11,2017
"1064","Altona North",2,640000,"S","Williams",2017-11-03,11.1,"3025",1,1,252,100,1965,-37.8397,144.8602,"Western Metropolitan",5132,60,"11,386","Hobsons Bay",11,2017
"1065","Reservoir",3,678000,"S","RW",2017-11-03,11.2,"3073",2,1,230,135,2009,-37.7077,145.0211,"Northern Metropolitan",21650,60,"47,517","Darebin",11,2017
"1066","Abbotsford",4,1525000,"S","Jellis",2017-12-08,3,"3067",2,2,102,188.5,2010,-37.80116,145.00066,"Northern Metropolitan",4019,84,"4,922","Yarra",12,2017
"1067","Airport West",4,950000,"S","Barry",2017-12-08,10.4,"3042",2,1,255,188.5,2010,-37.72572,144.86848,"Western Metropolitan",3464,58,"6,954","Moonee Valley",12,2017
"1068","Ashburton",4,1520000,"S","Jellis",2017-12-08,10.2,"3147",3,2,267,190,2012,-37.87036,145.08471,"Southern Metropolitan",3052,68,"7,577","Boroondara",12,2017
"1069","Bentleigh",4,1280000,"S","Buxton",2017-12-08,11.4,"3204",3,2,306,200,2014,-37.92893,145.04581,"Southern Metropolitan",6795,75,"14,926","Glen Eira",12,2017
"1070","Bentleigh",4,1750000,"S","Buxton",2017-12-08,11.4,"3204",3,2,429,262,2013,-37.91582,145.048,"Southern Metropolitan",6795,75,"14,926","Glen Eira",12,2017
"1071","Other",4,740000,"PI","Barry",2017-12-08,25,"Other",2,2,261,188.5,2005,-37.85784,145.26022,"Eastern Metropolitan",9704,61,"20,830","Knox",12,2017
"1072","Box Hill",2,730000,"PI","McGrath",2017-12-08,10.9,"3128",2,1,126,100,2012,-37.819,145.13537,"Eastern Metropolitan",4605,72,"9,706","Whitehorse",12,2017
"1073","Bundoora",4,685000,"S","Morrison",2017-12-08,12.1,"3083",2,1,287,152,1990,-37.69382,145.04831,"Northern Metropolitan",10175,52,"25,652","Whittlesea",12,2017
"1074","Bundoora",2,505000,"S","Barry",2017-12-08,12.1,"3083",1,2,90,90,1995,-37.70912,145.05181,"Northern Metropolitan",10175,52,"25,652","Darebin",12,2017
"1075","Other",4,1680000,"S","Fletchers",2017-12-08,7.9,"3103",2,1,254,172,1995,-37.81007,145.06792,"Southern Metropolitan",892,75,"2,397","Boroondara",12,2017
"1076","Elwood",3,1225000,"SP","Marshall",2017-12-08,7.2,"3184",2,2,0,135,2008,-37.88656,144.99068,"Southern Metropolitan",8989,84,"14,644","Port Phillip",12,2017
"1077","Footscray",2,575000,"SA","Nelson",2017-12-08,5.1,"3011",2,1,88,94.5,2000,-37.78872,144.88891,"Western Metropolitan",7570,78,"13,203","Maribyrnong",12,2017
"1078","Keilor East",3,518500,"SP","Nelson",2017-12-08,11.7,"3033",1,1,165,135,2004,-37.74182,144.85498,"Western Metropolitan",5629,55,"13,234","Moonee Valley",12,2017
"1079","Keilor East",4,1022000,"S","Nelson",2017-12-08,11.7,"3033",2,2,284,188.5,2004,-37.73574,144.87014,"Western Metropolitan",5629,55,"13,234","Moonee Valley",12,2017
"1080","Kew",3,1007000,"S","Nelson",2017-12-08,5.4,"3101",2,1,0,114,1977,-37.80495,145.04949,"Southern Metropolitan",10331,71,"23,871","Boroondara",12,2017
"1081","Other",2,688000,"S","Other",2017-12-08,25.2,"Other",2,1,240,100,2005,-38.00013,145.14673,"South-Eastern Metropolitan",8459,49,"19,894","Other",12,2017
"1082","Maidstone",3,710000,"PI","Jas",2017-12-08,6.4,"3012",2,2,186,134.6,2011,-37.78559,144.86483,"Western Metropolitan",3873,62,"7,768","Maribyrnong",12,2017
"1083","Maidstone",2,642500,"S","Biggin",2017-12-08,6.4,"3012",2,1,126,95,2015,-37.78458,144.88106,"Western Metropolitan",3873,62,"7,768","Maribyrnong",12,2017
"1084","Maribyrnong",3,940000,"S","Biggin",2017-12-08,4.3,"3032",2,2,366,183.84,2012,-37.7816,144.88999,"Western Metropolitan",4918,70,"10,135","Maribyrnong",12,2017
"1085","Mitcham",3,973000,"S","Noel",2017-12-08,17.2,"3132",2,2,323,135,2010,-37.8099,145.19506,"Eastern Metropolitan",6871,64,"14,829","Whitehorse",12,2017
"1086","Mount Waverley",3,9e+05,"SA","Fletchers",2017-12-08,14.2,"3149",2,2,344,3,2000,-37.85991,145.14523,"Eastern Metropolitan",13366,62,"32,063","Monash",12,2017
"1087","Newport",3,730000,"S","Williams",2017-12-08,6.2,"3015",2,2,200,126.7,2005,-37.85134,144.88636,"Western Metropolitan",5498,70,"12,028","Hobsons Bay",12,2017
"1088","Parkdale",3,1206000,"S","Buxton",2017-12-08,21.5,"3195",2,2,300,135,2007,-37.98833,145.07741,"South-Eastern Metropolitan",5087,70,"11,152","Kingston",12,2017
"1089","Pascoe Vale",3,9e+05,"S","Nelson",2017-12-08,8.5,"3044",2,1,0,149,2014,-37.72882,144.93301,"Northern Metropolitan",7485,59,"14,871","Moreland",12,2017
"1090","South Melbourne",3,1750000,"VB","Greg",2017-12-08,1.9,"3205",3,2,100,135,2004,-37.83453,144.95782,"Southern Metropolitan",5943,92,"9,318","Port Phillip",12,2017
"1091","Surrey Hills",3,938000,"S","Jellis",2017-12-08,10.2,"3127",1,2,271,135,1984,-37.8364,145.10609,"Southern Metropolitan",5457,66,"13,143","Whitehorse",12,2017
